Date,Adj Close,Close,High,Low,Open,Volume
2023-07-14,2.5999999046325684,2.5999999046325684,2.7300000190734863,2.5799999237060547,2.7100000381469727,851400
2023-07-17,2.7300000190734863,2.7300000190734863,2.75,2.5399999618530273,2.5999999046325684,917500
2023-07-18,2.890000104904175,2.890000104904175,2.9800000190734863,2.7300000190734863,2.7300000190734863,768100
2023-07-19,2.890000104904175,2.890000104904175,2.9649999141693115,2.7699999809265137,2.9000000953674316,882100
2023-07-20,3.0799999237060547,3.0799999237060547,3.109999895095825,2.8299999237060547,2.880000114440918,686800
2023-07-21,2.990000009536743,2.990000009536743,3.1500000953674316,2.8949999809265137,3.119999885559082,640300
2023-07-24,3.0399999618530273,3.0399999618530273,3.125,2.9600000381469727,3.009999990463257,800700
2023-07-25,2.880000114440918,2.880000114440918,3.1500000953674316,2.8550000190734863,3.0399999618530273,522400
2023-07-26,2.809999942779541,2.809999942779541,2.9000000953674316,2.700000047683716,2.880000114440918,629700
2023-07-27,2.809999942779541,2.809999942779541,2.9719998836517334,2.7699999809265137,2.880000114440918,527600
2023-07-28,3.049999952316284,3.049999952316284,3.049999952316284,2.819999933242798,2.869999885559082,577900
2023-07-31,3.140000104904175,3.140000104904175,3.2100000381469727,3.049999952316284,3.0799999237060547,561900
2023-08-01,3.130000114440918,3.130000114440918,3.184999942779541,3.009999990463257,3.059999942779541,603400
2023-08-02,2.9100000858306885,2.9100000858306885,3.049999952316284,2.880000114440918,3.049999952316284,709200
2023-08-03,2.9000000953674316,2.9000000953674316,3.0,2.869999885559082,2.940000057220459,500400
2023-08-04,2.799999952316284,2.799999952316284,2.930000066757202,2.744999885559082,2.9100000858306885,423800
2023-08-07,2.549999952316284,2.549999952316284,2.7899999618530273,2.509999990463257,2.7899999618530273,828600
2023-08-08,2.640000104904175,2.640000104904175,2.6700000762939453,2.5,2.509999990463257,468100
2023-08-09,2.619999885559082,2.619999885559082,2.9100000858306885,2.549999952316284,2.640000104904175,808700
2023-08-10,2.4600000381469727,2.4600000381469727,2.6500000953674316,2.3499999046325684,2.6500000953674316,660000
2023-08-11,2.440000057220459,2.440000057220459,2.5,2.3399999141693115,2.440000057220459,757400
2023-08-14,2.2300000190734863,2.2300000190734863,2.4100000858306885,2.2300000190734863,2.4000000953674316,646000
2023-08-15,2.0999999046325684,2.0999999046325684,2.234999895095825,2.0899999141693115,2.200000047683716,849900
2023-08-16,2.109999895095825,2.109999895095825,2.2249999046325684,2.049999952316284,2.0999999046325684,716900
2023-08-17,2.140000104904175,2.140000104904175,2.194999933242798,2.0850000381469727,2.119999885559082,516500
2023-08-18,2.0899999141693115,2.0899999141693115,2.259999990463257,2.069999933242798,2.0999999046325684,593100
2023-08-21,2.0799999237060547,2.0799999237060547,2.119999885559082,2.0299999713897705,2.0899999141693115,613100
2023-08-22,2.130000114440918,2.130000114440918,2.265000104904175,2.0999999046325684,2.119999885559082,414500
2023-08-23,2.049999952316284,2.049999952316284,2.190000057220459,2.0399999618530273,2.130000114440918,626900
2023-08-24,1.9500000476837158,1.9500000476837158,2.0799999237060547,1.9199999570846558,2.049999952316284,535600
2023-08-25,2.109999895095825,2.109999895095825,2.119999885559082,1.9500000476837158,1.9700000286102295,355400
2023-08-28,2.1600000858306885,2.1600000858306885,2.2200000286102295,2.059999942779541,2.0799999237060547,423200
2023-08-29,2.25,2.25,2.305000066757202,2.0899999141693115,2.1700000762939453,465200
2023-08-30,2.2300000190734863,2.2300000190734863,2.299999952316284,2.2049999237060547,2.2899999618530273,380100
2023-08-31,2.109999895095825,2.109999895095825,2.3350000381469727,2.049999952316284,2.259999990463257,650800
2023-09-01,2.180000066757202,2.180000066757202,2.259999990463257,2.109999895095825,2.109999895095825,467500
2023-09-05,2.1500000953674316,2.1500000953674316,2.2699999809265137,2.119999885559082,2.200000047683716,442900
2023-09-06,2.109999895095825,2.109999895095825,2.174999952316284,2.059999942779541,2.1500000953674316,327800
2023-09-07,1.9800000190734863,1.9800000190734863,2.069999933242798,1.9700000286102295,2.069999933242798,469300
2023-09-08,2.109999895095825,2.109999895095825,2.140000104904175,1.940000057220459,2.0,589100
2023-09-11,2.180000066757202,2.180000066757202,2.259999990463257,2.0799999237060547,2.119999885559082,535500
2023-09-12,2.2300000190734863,2.2300000190734863,2.2850000858306885,2.1640000343322754,2.180000066757202,326900
2023-09-13,2.109999895095825,2.109999895095825,2.2249999046325684,2.109999895095825,2.2200000286102295,436100
2023-09-14,2.180000066757202,2.180000066757202,2.194999933242798,2.0950000286102295,2.130000114440918,458500
2023-09-15,2.190000057220459,2.190000057220459,2.2100000381469727,2.130000114440918,2.1700000762939453,801000
2023-09-18,2.0999999046325684,2.0999999046325684,2.1700000762939453,2.0999999046325684,2.1700000762939453,348000
2023-09-19,2.109999895095825,2.109999895095825,2.1500000953674316,2.0329999923706055,2.109999895095825,606000
2023-09-20,2.1600000858306885,2.1600000858306885,2.259999990463257,2.0950000286102295,2.119999885559082,395100
2023-09-21,2.1500000953674316,2.1500000953674316,2.259999990463257,2.059999942779541,2.0899999141693115,466600
2023-09-22,1.9500000476837158,1.9500000476837158,2.190000057220459,1.8799999952316284,2.1500000953674316,666700
2023-09-25,1.9800000190734863,1.9800000190734863,2.0,1.8899999856948853,1.940000057220459,398200
2023-09-26,2.059999942779541,2.059999942779541,2.1050000190734863,1.9299999475479126,1.9600000381469727,443100
2023-09-27,2.200000047683716,2.200000047683716,2.240000009536743,2.0799999237060547,2.0899999141693115,687600
2023-09-28,2.25,2.25,2.25,2.130000114440918,2.190000057220459,2034300
