Date,Adj Close,Close,High,Low,Open,Volume
2023-07-14,1.1059999465942383,1.1059999465942383,1.1100000143051147,0.9570000171661377,0.9800000190734863,111200
2023-07-17,1.1749999523162842,1.1749999523162842,1.2200000286102295,1.149999976158142,1.149999976158142,144700
2023-07-18,1.0199999809265137,1.0199999809265137,1.190000057220459,0.9620000123977661,1.190000057220459,117900
2023-07-19,1.0299999713897705,1.0299999713897705,1.0399999618530273,0.949999988079071,1.0,55800
2023-07-20,0.972000002861023,0.972000002861023,1.0299999713897705,0.9580000042915344,1.0299999713897705,25800
2023-07-21,1.0399999618530273,1.0399999618530273,1.0700000524520874,0.9959999918937683,1.0499999523162842,50400
2023-07-24,1.0399999618530273,1.0399999618530273,1.0449999570846558,1.0099999904632568,1.0449999570846558,10400
2023-07-25,0.984000027179718,0.984000027179718,1.0399999618530273,0.9769999980926514,1.0210000276565552,16500
2023-07-26,1.0670000314712524,1.0670000314712524,1.0800000429153442,0.9900000095367432,0.9900000095367432,38700
2023-07-27,1.1299999952316284,1.1299999952316284,1.1699999570846558,1.0,1.0,116000
2023-07-28,1.1699999570846558,1.1699999570846558,1.2400000095367432,1.1200000047683716,1.1200000047683716,87300
2023-07-31,1.1299999952316284,1.1299999952316284,1.2000000476837158,1.1299999952316284,1.1799999475479126,15700
2023-08-01,1.1299999952316284,1.1299999952316284,1.2599999904632568,1.0499999523162842,1.25,174500
2023-08-02,1.128999948501587,1.128999948501587,1.1799999475479126,1.0299999713897705,1.059999942779541,55100
2023-08-03,1.2100000381469727,1.2100000381469727,1.2400000095367432,1.1299999952316284,1.1699999570846558,35400
2023-08-04,1.1699999570846558,1.1699999570846558,1.2000000476837158,1.159999966621399,1.1699999570846558,4500
2023-08-07,1.1699999570846558,1.1699999570846558,1.2100000381469727,1.100000023841858,1.1399999856948853,8600
2023-08-08,1.1200000047683716,1.1200000047683716,1.190000057220459,1.0809999704360962,1.190000057220459,24600
2023-08-09,1.0700000524520874,1.0700000524520874,1.1100000143051147,1.059999942779541,1.0700000524520874,11500
