Date,Adj Close,Close,High,Low,Open,Volume
2023-07-14,0.22599999606609344,0.22599999606609344,0.2930000126361847,0.20000000298023224,0.2930000126361847,70700
2023-07-17,0.25,0.25,0.27300000190734863,0.22699999809265137,0.24300000071525574,23100
2023-07-18,0.25,0.25,0.25999999046325684,0.2290000021457672,0.25,127600
2023-07-19,0.24799999594688416,0.24799999594688416,0.3100000023841858,0.22499999403953552,0.2669999897480011,105400
2023-07-20,0.25099998712539673,0.25099998712539673,0.25099998712539673,0.22499999403953552,0.23999999463558197,14600
2023-07-21,0.22499999403953552,0.22499999403953552,0.2630000114440918,0.22499999403953552,0.23999999463558197,12100
2023-07-24,0.19099999964237213,0.19099999964237213,0.22699999809265137,0.1899999976158142,0.22499999403953552,32000
2023-07-25,0.1899999976158142,0.1899999976158142,0.20000000298023224,0.1899999976158142,0.20000000298023224,14400
2023-07-26,0.1850000023841858,0.1850000023841858,0.20999999344348907,0.18000000715255737,0.20000000298023224,22000
2023-07-27,0.1720000058412552,0.1720000058412552,0.2199999988079071,0.16300000250339508,0.2199999988079071,32500
2023-07-28,0.17399999499320984,0.17399999499320984,0.1899999976158142,0.17100000381469727,0.18000000715255737,15000
2023-07-31,0.22300000488758087,0.22300000488758087,0.22300000488758087,0.17399999499320984,0.17399999499320984,191700
2023-08-01,0.20499999821186066,0.20499999821186066,0.27799999713897705,0.20499999821186066,0.23399999737739563,54300
2023-08-02,0.19699999690055847,0.19699999690055847,0.2199999988079071,0.19699999690055847,0.2199999988079071,10400
2023-08-03,0.1889999955892563,0.1889999955892563,0.22499999403953552,0.1889999955892563,0.20499999821186066,90500
2023-08-04,0.20000000298023224,0.20000000298023224,0.23000000417232513,0.18000000715255737,0.19099999964237213,6300
2023-08-07,0.1850000023841858,0.1850000023841858,0.23899999260902405,0.1850000023841858,0.23899999260902405,9800
2023-08-08,0.17499999701976776,0.17499999701976776,0.20000000298023224,0.17499999701976776,0.1860000044107437,10600
2023-08-09,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.17399999499320984,0.17399999499320984,500
2023-08-10,0.18199999630451202,0.18199999630451202,0.2240000069141388,0.18000000715255737,0.1899999976158142,40300
2023-08-11,0.20000000298023224,0.20000000298023224,0.21400000154972076,0.1899999976158142,0.1899999976158142,20900
2023-08-14,0.1899999976158142,0.1899999976158142,0.2070000022649765,0.18000000715255737,0.1889999955892563,8700
2023-08-15,0.1899999976158142,0.1899999976158142,0.19300000369548798,0.17299999296665192,0.1899999976158142,26700
2023-08-16,0.15800000727176666,0.15800000727176666,0.1979999989271164,0.15800000727176666,0.17499999701976776,31100
2023-08-17,0.15000000596046448,0.15000000596046448,0.20000000298023224,0.14000000059604645,0.1599999964237213,31400
2023-08-18,0.15000000596046448,0.15000000596046448,0.20000000298023224,0.13699999451637268,0.13699999451637268,32000
2023-08-21,0.15000000596046448,0.15000000596046448,0.16200000047683716,0.15000000596046448,0.1599999964237213,8100
2023-08-22,0.1599999964237213,0.1599999964237213,0.16200000047683716,0.14900000393390656,0.15000000596046448,112200
2023-08-23,0.15199999511241913,0.15199999511241913,0.21799999475479126,0.15000000596046448,0.15199999511241913,8900
2023-08-24,0.16300000250339508,0.16300000250339508,0.17000000178813934,0.1550000011920929,0.1550000011920929,6800
2023-08-25,0.18000000715255737,0.18000000715255737,0.1860000044107437,0.15000000596046448,0.17000000178813934,79900
2023-08-28,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.14499999582767487,0.18000000715255737,5500
2023-08-29,0.1899999976158142,0.1899999976158142,0.20000000298023224,0.15000000596046448,0.18000000715255737,12900
2023-08-30,0.15800000727176666,0.15800000727176666,0.20000000298023224,0.1550000011920929,0.20000000298023224,41900
2023-08-31,0.1459999978542328,0.1459999978542328,0.17399999499320984,0.14399999380111694,0.16500000655651093,23700
2023-09-01,0.14100000262260437,0.14100000262260437,0.2199999988079071,0.14100000262260437,0.2199999988079071,35900
